,Country,AQI.Value,AQI.Category,CO.AQI.Value,CO.AQI.Category,Ozone.AQI.Value,Ozone.AQI.Category,NO2.AQI.Value,NO2.AQI.Category,PM2.5.AQI.Value,PM2.5.AQI.Category
579,84,31,0,0,0,31,1,2,1,31,0
580,84,34,0,0,0,29,1,3,1,34,0
581,129,32,0,0,0,27,1,3,1,32,0
582,127,100,2,1,0,16,0,0,0,100,2
583,10,176,3,2,1,21,0,3,1,176,3
584,0,35,0,1,0,20,0,3,1,35,0
585,0,32,0,1,0,32,2,1,0,28,0
586,45,98,1,2,1,47,3,0,0,98,1
587,90,32,0,1,0,29,1,0,0,32,0
588,122,164,3,1,0,35,2,0,0,164,3
589,79,61,1,1,0,29,1,1,0,61,1
590,71,16,0,1,0,12,0,0,0,16,0
591,12,167,3,1,0,49,3,1,0,167,3
592,107,117,2,4,1,14,0,7,2,117,2
593,164,56,1,1,0,25,1,2,1,56,1
594,19,50,0,0,0,23,1,0,0,50,0
595,122,119,2,1,0,35,2,0,0,119,2
596,122,180,3,1,0,45,3,0,0,180,3
597,122,171,3,1,0,36,2,0,0,171,3
598,122,434,5,1,0,53,3,1,0,362,5
599,164,53,1,1,0,18,0,14,2,53,1
600,79,50,0,1,0,24,1,11,2,50,0
601,37,40,0,1,0,26,1,3,1,40,0
602,90,55,1,1,0,19,0,0,0,55,1
603,172,34,0,1,0,18,0,1,0,34,0
604,91,172,3,3,1,172,3,5,2,145,2
605,108,69,1,1,0,22,1,6,2,69,1
606,153,38,0,0,0,38,2,0,0,34,0
607,122,184,3,1,0,39,2,1,0,184,3
608,97,74,1,2,1,23,1,1,0,74,1
609,34,118,2,1,0,17,0,4,1,118,2
610,108,52,1,1,0,52,3,1,0,36,0
611,122,500,5,1,0,73,3,1,0,500,5
612,133,30,0,0,0,30,1,1,0,25,0
613,125,207,4,4,1,207,3,3,1,150,3
614,37,35,0,0,0,28,1,2,1,35,0
615,133,34,0,0,0,28,1,2,1,34,0
616,164,73,1,2,1,35,2,8,2,73,1
617,64,38,0,1,0,38,2,0,0,20,0
618,122,70,1,0,0,22,1,0,0,70,1
619,137,40,0,1,0,40,2,1,0,24,0
620,12,500,5,1,0,43,3,0,0,443,5
621,133,28,0,0,0,27,1,2,1,28,0
622,164,52,1,1,0,27,1,12,2,52,1
623,164,70,1,2,1,20,0,20,2,70,1
624,38,33,0,0,0,33,2,0,0,5,0
625,64,59,1,1,0,59,3,1,0,23,0
626,133,30,0,0,0,30,1,1,0,24,0
627,125,169,3,4,1,169,3,3,1,150,3
628,64,45,0,1,0,45,3,0,0,16,0
629,64,44,0,1,0,44,3,0,0,22,0
630,164,61,1,1,0,27,1,11,2,61,1
631,113,58,1,0,0,21,0,0,0,58,1
632,64,44,0,1,0,44,3,0,0,32,0
633,104,18,0,0,0,18,0,0,0,6,0
634,122,65,1,0,0,22,1,0,0,65,1
635,8,20,0,0,0,20,0,0,0,20,0
636,167,31,0,0,0,31,1,0,0,30,0
637,125,138,2,3,1,138,3,2,1,112,2
638,26,39,0,1,0,19,0,1,0,39,0
639,139,44,0,0,0,17,0,0,0,44,0
640,64,74,1,1,0,74,3,1,0,35,0
641,122,51,1,0,0,23,1,0,0,51,1
642,18,125,2,5,1,16,0,2,1,125,2
643,122,95,1,0,0,22,1,0,0,95,1
644,122,500,5,1,0,40,2,0,0,376,5
645,123,40,0,1,0,30,1,8,2,40,0
646,122,108,2,0,0,23,1,0,0,108,2
647,29,72,1,0,0,19,0,0,0,72,1
648,79,75,1,1,0,37,2,1,0,75,1
649,19,20,0,0,0,14,0,0,0,20,0
650,65,64,1,1,0,41,3,0,0,64,1
651,79,37,0,1,0,37,2,0,0,30,0
652,164,40,0,0,0,21,0,1,0,40,0
653,123,35,0,1,0,35,2,0,0,15,0
655,93,59,1,1,0,30,1,3,1,59,1
656,3,48,0,1,0,48,3,0,0,35,0
657,117,104,2,0,0,22,1,0,0,104,2
658,123,30,0,1,0,30,1,0,0,10,0
659,67,50,0,1,0,23,1,4,1,50,0
660,0,32,0,1,0,32,2,1,0,29,0
661,123,42,0,1,0,32,2,0,0,42,0
662,0,46,0,1,0,21,0,4,1,46,0
663,12,230,4,5,1,130,3,9,2,230,4
664,123,39,0,1,0,39,2,0,0,20,0
665,122,72,1,1,0,28,1,2,1,72,1
666,118,59,1,2,1,6,0,0,0,59,1
667,122,69,1,0,0,26,1,0,0,69,1
668,79,78,1,1,0,38,2,0,0,78,1
669,123,29,0,1,0,28,1,0,0,29,0
670,123,34,0,1,0,34,2,1,0,24,0
671,133,36,0,1,0,26,1,2,1,36,0
672,133,30,0,0,0,30,1,1,0,27,0
673,79,52,1,1,0,36,2,1,0,52,1
674,122,74,1,0,0,24,1,0,0,74,1
675,123,48,0,1,0,33,2,1,0,48,0
676,122,54,1,0,0,21,0,0,0,54,1
677,64,33,0,1,0,33,2,0,0,9,0
678,52,61,1,0,0,21,0,0,0,61,1
679,46,37,0,1,0,8,0,3,1,37,0
680,37,60,1,1,0,30,1,6,2,60,1
681,95,55,1,2,1,5,0,4,1,55,1
682,164,58,1,2,1,14,0,19,2,58,1
683,71,17,0,1,0,17,0,0,0,12,0
684,71,34,0,0,0,15,0,2,1,34,0
685,133,41,0,0,0,28,1,2,1,41,0
686,71,31,0,1,0,15,0,1,0,31,0
687,71,24,0,1,0,8,0,0,0,24,0
688,64,78,1,1,0,78,3,3,1,51,1
689,155,43,0,1,0,43,3,0,0,30,0
690,122,390,5,1,0,54,3,1,0,335,5
691,122,150,3,1,0,30,1,0,0,150,3
692,18,159,3,6,1,16,0,5,2,159,3
693,68,31,0,1,0,31,1,2,1,25,0
694,64,116,2,2,1,116,3,0,0,64,1
695,11,84,1,2,1,10,0,1,0,84,1
696,71,16,0,0,0,16,0,0,0,16,0
697,71,28,0,0,0,14,0,1,0,28,0
698,79,59,1,1,0,31,1,0,0,59,1
699,79,51,1,1,0,34,2,1,0,51,1
700,155,36,0,1,0,17,0,3,1,36,0
701,122,139,2,1,0,31,1,0,0,139,2
702,122,500,5,1,0,49,3,1,0,493,5
703,122,174,3,1,0,59,3,1,0,174,3
704,122,156,3,5,1,124,3,10,2,156,3
705,125,162,3,10,1,79,3,25,2,162,3
706,46,95,1,2,1,9,0,9,2,95,1
707,122,130,2,1,0,31,1,0,0,130,2
708,125,93,1,2,1,51,3,2,1,93,1
709,0,43,0,1,0,30,1,3,1,43,0
710,133,34,0,1,0,23,1,3,1,34,0
711,19,171,3,6,1,10,0,3,1,171,3
712,125,95,1,2,1,79,3,0,0,95,1
713,38,32,0,1,0,32,2,0,0,24,0
714,122,500,5,2,1,95,3,2,1,478,5
715,122,59,1,1,0,32,2,0,0,59,1
716,123,24,0,1,0,24,1,0,0,19,0
717,79,78,1,1,0,36,2,1,0,78,1
718,2,59,1,1,0,27,1,0,0,59,1
719,12,135,2,2,1,135,3,1,0,86,1
720,122,500,5,3,1,53,3,8,2,500,5
721,38,30,0,1,0,30,1,2,1,14,0
722,125,201,4,3,1,201,3,4,1,142,2
723,122,84,1,1,0,40,2,1,0,84,1
724,122,23,0,1,0,21,0,0,0,23,0
725,122,168,3,3,1,168,3,2,1,146,2
726,122,144,2,1,0,36,2,0,0,144,2
727,123,38,0,1,0,37,2,1,0,38,0
728,64,75,1,1,0,75,3,1,0,34,0
729,164,54,1,1,0,6,0,14,2,54,1
730,87,65,1,1,0,27,1,2,1,65,1
731,84,39,0,1,0,23,1,5,2,39,0
732,65,37,0,1,0,31,1,5,2,37,0
733,164,36,0,0,0,20,0,1,0,36,0
734,164,53,1,1,0,31,1,6,2,53,1
735,122,112,2,1,0,29,1,2,1,112,2
736,122,130,2,0,0,31,1,0,0,130,2
737,108,40,0,1,0,40,2,2,1,23,0
738,37,59,1,1,0,37,2,6,2,59,1
739,164,29,0,1,0,29,1,2,1,17,0
740,48,62,1,2,1,17,0,0,0,62,1
741,39,79,1,2,1,36,2,0,0,79,1
742,118,65,1,2,1,23,1,1,0,65,1
743,19,19,0,0,0,19,0,0,0,19,0
744,96,57,1,1,0,57,3,1,0,53,1
745,133,44,0,1,0,35,2,2,1,44,0
746,90,78,1,1,0,31,1,0,0,78,1
747,83,56,1,1,0,25,1,1,0,56,1
748,10,171,3,2,1,20,0,3,1,171,3
749,168,121,2,4,1,7,0,8,2,121,2
750,1,14,0,1,0,14,0,0,0,3,0
751,164,95,1,1,0,23,1,10,2,95,1
752,164,52,1,1,0,33,2,3,1,52,1
753,87,67,1,1,0,36,2,2,1,67,1
754,129,34,0,0,0,34,2,2,1,32,0
755,65,72,1,1,0,42,3,1,0,72,1
756,71,47,0,1,0,7,0,1,0,47,0
757,173,22,0,0,0,19,0,0,0,22,0
758,71,41,0,0,0,11,0,0,0,41,0
759,122,178,3,4,1,178,3,2,1,170,3
760,122,159,3,2,1,134,3,1,0,159,3
761,108,89,1,2,1,33,2,5,2,89,1
762,45,155,3,3,1,91,3,2,1,155,3
763,64,36,0,1,0,36,2,0,0,28,0
764,90,70,1,1,0,23,1,2,1,70,1
765,37,32,0,1,0,32,2,2,1,32,0
766,37,62,1,1,0,17,0,7,2,62,1
767,87,61,1,1,0,39,2,1,0,61,1
768,126,142,2,3,1,48,3,2,1,142,2
769,84,40,0,1,0,29,1,3,1,40,0
770,164,30,0,1,0,19,0,4,1,30,0
771,122,73,1,0,0,24,1,0,0,73,1
772,108,104,2,1,0,34,2,6,2,104,2
773,133,51,1,1,0,23,1,4,1,51,1
774,46,59,1,1,0,21,0,1,0,59,1
775,0,106,2,2,1,28,1,8,2,106,2
776,122,140,2,0,0,29,1,0,0,140,2
777,122,334,5,3,1,113,3,3,1,326,5
778,46,92,1,2,1,34,2,1,0,92,1
779,122,118,2,2,1,27,1,2,1,118,2
780,108,54,1,1,0,54,3,2,1,18,0
781,12,164,3,3,1,164,3,1,0,138,2
782,122,195,3,1,0,36,2,0,0,195,3
783,122,62,1,2,1,34,2,1,0,62,1
784,6,52,1,1,0,40,2,0,0,52,1
785,133,33,0,0,0,33,2,0,0,32,0
786,164,54,1,2,1,30,1,11,2,54,1
788,68,31,0,0,0,31,1,2,1,21,0
789,68,50,0,1,0,22,1,7,2,50,0
790,163,53,1,1,0,36,2,1,0,53,1
791,64,44,0,1,0,44,3,1,0,16,0
792,123,37,0,1,0,35,2,0,0,37,0
793,133,54,1,1,0,30,1,3,1,54,1
794,122,197,3,1,0,42,3,0,0,197,3
795,122,161,3,1,0,32,2,1,0,161,3
796,122,157,3,1,0,36,2,0,0,157,3
797,122,158,3,1,0,38,2,0,0,158,3
798,105,81,1,0,0,23,1,0,0,81,1
799,151,54,1,1,0,21,0,0,0,54,1
800,164,58,1,2,1,17,0,15,2,58,1
802,122,151,3,1,0,33,2,0,0,151,3
803,122,409,5,1,0,44,3,0,0,356,5
804,87,71,1,1,0,40,2,1,0,71,1
805,164,40,0,1,0,7,0,6,2,40,0
806,122,186,3,2,1,108,3,1,0,186,3
807,12,101,2,1,0,62,3,0,0,101,2
808,15,191,3,7,1,9,0,18,2,191,3
809,125,160,3,1,0,45,3,0,0,160,3
810,123,38,0,1,0,38,2,0,0,15,0
811,79,89,1,1,0,39,2,0,0,89,1
812,30,56,1,1,0,13,0,0,0,56,1
813,137,51,1,1,0,35,2,2,1,51,1
814,164,74,1,1,0,8,0,13,2,74,1
815,108,48,0,1,0,48,3,3,1,36,0
816,94,12,0,0,0,12,0,0,0,11,0
817,164,42,0,1,0,28,1,10,2,42,0
818,122,185,3,1,0,55,3,0,0,185,3
819,38,27,0,1,0,27,1,4,1,19,0
820,52,15,0,0,0,15,0,0,0,10,0
821,108,82,1,1,0,42,3,2,1,82,1
822,123,33,0,1,0,33,2,2,1,24,0
823,53,67,1,2,1,10,0,8,2,67,1
824,115,40,0,1,0,14,0,0,0,40,0
825,133,33,0,0,0,33,2,1,0,32,0
826,97,90,1,4,1,20,0,0,0,90,1
827,122,43,0,2,1,21,0,0,0,43,0
828,84,44,0,1,0,24,1,4,1,44,0
829,168,35,0,1,0,15,0,1,0,35,0
830,122,500,5,1,0,42,3,0,0,435,5
831,122,170,3,0,0,33,2,0,0,170,3
832,65,55,1,1,0,29,1,0,0,55,1
833,65,47,0,1,0,36,2,0,0,47,0
834,90,25,0,0,0,15,0,0,0,25,0
835,122,150,3,0,0,27,1,0,0,150,3
836,90,65,1,1,0,22,1,1,0,65,1
837,122,168,3,1,0,42,3,0,0,168,3
838,171,75,1,3,1,15,0,1,0,75,1
839,79,37,0,1,0,37,2,0,0,13,0
840,20,151,3,1,0,41,3,0,0,151,3
841,122,50,0,0,0,21,0,0,0,50,0
842,51,112,2,1,0,27,1,3,1,112,2
843,26,49,0,0,0,23,1,0,0,49,0
844,155,34,0,1,0,17,0,3,1,34,0
845,155,49,0,1,0,30,1,5,2,49,0
846,46,109,2,3,1,5,0,9,2,109,2
847,155,53,1,1,0,26,1,7,2,53,1
848,164,72,1,1,0,7,0,14,2,72,1
849,39,48,0,1,0,15,0,0,0,48,0
850,122,190,3,4,1,190,3,1,0,164,3
851,122,54,1,0,0,27,1,0,0,54,1
852,45,167,3,3,1,123,3,1,0,167,3
853,84,43,0,1,0,25,1,4,1,43,0
854,37,41,0,1,0,26,1,4,1,41,0
855,108,40,0,1,0,40,2,2,1,20,0
856,46,61,1,1,0,8,0,4,1,61,1
857,108,35,0,1,0,35,2,3,1,17,0
858,37,60,1,1,0,20,0,6,2,60,1
859,37,62,1,1,0,26,1,1,0,62,1
860,111,28,0,0,0,28,1,2,1,20,0
861,84,42,0,1,0,28,1,4,1,42,0
862,108,67,1,1,0,36,2,3,1,67,1
863,164,30,0,1,0,30,1,3,1,22,0
864,46,50,0,1,0,14,0,3,1,50,0
865,137,52,1,1,0,36,2,1,0,52,1
866,125,58,1,1,0,28,1,2,1,58,1
867,164,58,1,1,0,14,0,10,2,58,1
868,73,33,0,0,0,19,0,0,0,33,0
869,12,175,3,2,1,145,3,1,0,175,3
870,18,138,2,4,1,25,1,4,1,138,2
871,122,162,3,1,0,38,2,0,0,162,3
872,123,36,0,1,0,36,2,0,0,33,0
873,122,44,0,0,0,23,1,0,0,44,0
874,45,105,2,2,1,59,3,1,0,105,2
875,122,213,4,1,0,43,3,0,0,213,4
876,122,169,3,1,0,36,2,0,0,169,3
877,122,265,4,2,1,91,3,1,0,265,4
878,164,49,0,1,0,31,1,6,2,49,0
879,122,68,1,1,0,24,1,0,0,68,1
880,56,69,1,1,0,39,2,0,0,69,1
881,45,54,1,1,0,29,1,1,0,54,1
882,38,23,0,1,0,23,1,6,2,18,0
883,0,63,1,1,0,24,1,3,1,63,1
884,37,31,0,1,0,31,1,1,0,21,0
885,7,34,0,0,0,33,2,0,0,34,0
886,133,34,0,0,0,34,2,1,0,31,0
887,26,46,0,1,0,2,0,0,0,46,0
888,71,32,0,0,0,11,0,2,1,32,0
889,96,58,1,1,0,48,3,1,0,58,1
890,125,176,3,4,1,176,3,5,2,129,2
891,40,36,0,0,0,16,0,0,0,36,0
892,164,49,0,1,0,25,1,11,2,49,0
893,76,59,1,2,1,16,0,4,1,59,1
894,122,180,3,2,1,151,3,1,0,180,3
895,119,27,0,0,0,27,1,0,0,13,0
896,12,194,3,3,1,176,3,2,1,194,3
897,22,74,1,2,1,17,0,1,0,74,1
898,64,35,0,1,0,35,2,1,0,13,0
899,155,29,0,1,0,29,1,2,1,20,0
900,122,54,1,0,0,25,1,0,0,54,1
901,164,58,1,2,1,18,0,21,2,58,1
902,122,89,1,1,0,25,1,1,0,89,1
903,129,42,0,0,0,35,2,1,0,42,0
904,123,36,0,1,0,25,1,7,2,36,0
905,122,91,1,0,0,25,1,0,0,91,1
907,125,206,4,7,1,206,3,9,2,167,3
908,87,67,1,1,0,38,2,2,1,67,1
909,37,51,1,1,0,22,1,5,2,51,1
910,12,162,3,1,0,37,2,0,0,162,3
911,122,187,3,2,1,106,3,1,0,187,3
912,122,157,3,3,1,157,3,1,0,126,2
913,12,163,3,1,0,71,3,1,0,163,3
914,122,87,1,1,0,36,2,0,0,87,1
915,105,32,0,0,0,16,0,0,0,32,0
917,37,85,1,0,0,25,1,0,0,85,1
918,164,45,0,1,0,22,1,5,2,45,0
919,79,55,1,1,0,40,2,1,0,55,1
920,164,114,2,3,1,8,0,37,2,114,2
921,58,50,0,1,0,31,1,1,0,50,0
922,158,13,0,0,0,13,0,1,0,12,0
923,71,88,1,3,1,7,0,8,2,88,1
924,133,33,0,1,0,33,2,2,1,30,0
925,7,38,0,0,0,38,2,1,0,19,0
926,108,33,0,1,0,33,2,2,1,23,0
927,164,47,0,1,0,21,0,2,1,47,0
928,12,500,5,1,0,45,3,0,0,364,5
929,133,33,0,1,0,33,2,2,1,29,0
930,111,40,0,1,0,22,1,4,1,40,0
931,46,195,3,3,1,5,0,15,2,195,3
932,125,99,1,4,1,99,3,5,2,97,1
933,125,183,3,4,1,183,3,2,1,115,2
934,115,66,1,1,0,22,1,0,0,66,1
935,90,15,0,0,0,15,0,0,0,15,0
936,41,52,1,1,0,28,1,1,0,52,1
937,123,70,1,1,0,23,1,2,1,70,1
938,129,38,0,1,0,27,1,4,1,38,0
939,30,32,0,1,0,14,0,0,0,32,0
940,164,72,1,3,1,0,0,10,2,72,1
941,12,500,5,1,0,45,3,0,0,386,5
942,133,29,0,0,0,28,1,1,0,29,0
943,45,67,1,1,0,36,2,0,0,67,1
944,90,57,1,1,0,25,1,1,0,57,1
945,19,31,0,1,0,11,0,0,0,31,0
946,122,60,1,1,0,37,2,0,0,60,1
947,90,54,1,1,0,22,1,0,0,54,1
948,108,49,0,1,0,49,3,0,0,36,0
949,122,148,2,1,0,32,2,0,0,148,2
950,155,32,0,1,0,32,2,1,0,15,0
951,90,17,0,0,0,16,0,0,0,17,0
952,123,33,0,1,0,33,2,0,0,10,0
953,123,44,0,1,0,44,3,4,1,31,0
954,123,61,1,1,0,24,1,10,2,61,1
955,123,25,0,1,0,25,1,0,0,19,0
956,129,39,0,1,0,27,1,5,2,39,0
957,101,52,1,0,0,34,2,1,0,52,1
958,105,57,1,0,0,24,1,0,0,57,1
959,12,191,3,2,1,163,3,1,0,191,3
960,133,28,0,1,0,28,1,2,1,25,0
961,122,85,1,2,1,40,2,1,0,85,1
962,123,31,0,1,0,31,1,0,0,31,0
963,45,58,1,1,0,28,1,0,0,58,1
964,84,38,0,1,0,23,1,3,1,38,0
965,37,33,0,0,0,33,2,0,0,21,0
966,37,38,0,1,0,23,1,3,1,38,0
967,46,52,1,1,0,6,0,5,2,52,1
969,18,79,1,2,1,27,1,0,0,79,1
970,111,40,0,0,0,29,1,1,0,40,0
971,123,36,0,1,0,36,2,0,0,24,0
972,76,39,0,1,0,39,2,4,1,38,0
973,91,151,3,1,0,61,3,0,0,151,3
974,102,70,1,1,0,38,2,0,0,70,1
975,12,102,2,0,0,43,3,0,0,102,2
976,45,34,0,1,0,25,1,0,0,34,0
977,136,110,2,2,1,71,3,3,1,110,2
978,125,111,2,2,1,42,3,8,2,111,2
979,164,77,1,2,1,10,0,27,2,77,1
980,122,66,1,1,0,25,1,0,0,66,1
981,71,52,1,1,0,6,0,1,0,52,1
982,66,55,1,1,0,12,0,0,0,55,1
983,108,44,0,1,0,33,2,3,1,44,0
984,45,66,1,1,0,32,2,1,0,66,1
986,125,110,2,2,1,110,3,1,0,59,1
987,122,467,5,1,0,102,3,1,0,400,5
988,133,37,0,1,0,37,2,1,0,30,0
989,45,157,3,2,1,84,3,2,1,157,3
990,68,39,0,0,0,31,1,1,0,39,0
991,122,179,3,3,1,102,3,4,1,179,3
992,87,51,1,1,0,27,1,2,1,51,1
993,87,52,1,1,0,27,1,2,1,52,1
994,68,36,0,0,0,27,1,3,1,36,0
995,68,50,0,0,0,29,1,1,0,50,0
996,164,51,1,1,0,28,1,9,2,51,1
997,72,79,1,3,1,5,0,9,2,79,1
998,34,48,0,1,0,18,0,5,2,48,0
999,155,57,1,1,0,30,1,6,2,57,1
1000,66,99,1,3,1,11,0,11,2,99,1
1001,155,32,0,0,0,32,2,0,0,21,0
1002,164,24,0,1,0,24,1,2,1,17,0
1003,133,32,0,1,0,32,2,2,1,26,0
1004,71,51,1,1,0,7,0,4,1,51,1
1005,122,72,1,1,0,26,1,0,0,72,1
1006,164,29,0,1,0,29,1,2,1,23,0
1007,91,172,3,2,1,172,3,4,1,150,3
1008,153,81,1,1,0,34,2,0,0,81,1
1009,155,32,0,0,0,32,2,1,0,22,0
1010,65,74,1,0,0,40,2,0,0,74,1
1011,4,130,2,1,0,30,1,0,0,130,2
1012,71,55,1,2,1,1,0,3,1,55,1
1013,84,38,0,1,0,28,1,4,1,38,0
1014,155,31,0,1,0,31,1,2,1,25,0
1015,46,56,1,2,1,1,0,5,2,56,1
1016,108,40,0,1,0,40,2,1,0,30,0
1017,164,45,0,1,0,32,2,8,2,45,0
1018,12,301,5,1,0,82,3,1,0,301,5
1019,164,59,1,2,1,41,3,5,2,59,1
1020,68,78,1,0,0,37,2,0,0,78,1
1021,37,28,0,1,0,27,1,2,1,28,0
1022,108,44,0,1,0,44,3,0,0,33,0
1023,71,13,0,1,0,2,0,0,0,13,0
1024,71,51,1,1,0,12,0,4,1,51,1
1025,133,30,0,0,0,30,1,2,1,26,0
1026,152,49,0,1,0,49,3,0,0,47,0
1027,37,46,0,1,0,19,0,4,1,46,0
1028,122,217,4,3,1,103,3,1,0,217,4
1029,108,38,0,1,0,38,2,1,0,36,0
1030,1,32,0,0,0,13,0,0,0,32,0
1031,164,64,1,2,1,5,0,15,2,64,1
1032,164,58,1,1,0,24,1,4,1,58,1
1033,116,157,3,4,1,17,0,2,1,157,3
1034,164,84,1,1,0,9,0,15,2,84,1
1035,164,78,1,2,1,9,0,28,2,78,1
1036,65,31,0,1,0,31,1,0,0,28,0
1037,129,40,0,1,0,28,1,4,1,40,0
1038,7,38,0,0,0,38,2,1,0,19,0
1039,37,51,1,1,0,21,0,5,2,51,1
1040,164,43,0,1,0,17,0,4,1,43,0
1041,111,37,0,0,0,28,1,1,0,37,0
1042,37,72,1,1,0,34,2,3,1,72,1
1043,164,66,1,2,1,12,0,15,2,66,1
1044,164,75,1,2,1,5,0,14,2,75,1
1045,154,39,0,0,0,39,2,0,0,19,0
1046,168,44,0,1,0,8,0,3,1,44,0
1047,71,57,1,1,0,6,0,2,1,57,1
1048,72,59,1,2,1,1,0,6,2,59,1
1049,111,32,0,1,0,25,1,1,0,32,0
1050,108,85,1,1,0,27,1,6,2,85,1
1051,10,150,3,1,0,24,1,2,1,150,3
1052,125,99,1,3,1,41,3,6,2,99,1
1053,133,34,0,1,0,34,2,2,1,27,0
1054,133,37,0,1,0,37,2,1,0,24,0
1055,128,144,2,3,1,4,0,12,2,144,2
1056,164,64,1,1,0,29,1,4,1,64,1
1057,170,58,1,1,0,27,1,1,0,58,1
1058,133,31,0,1,0,25,1,3,1,31,0
1059,125,129,2,3,1,129,3,3,1,78,1
1060,164,72,1,2,1,17,0,7,2,72,1
1061,125,62,1,1,0,56,3,4,1,62,1
1062,125,70,1,2,1,28,1,2,1,70,1
1063,125,159,3,3,1,159,3,2,1,94,1
1064,46,95,1,3,1,8,0,11,2,95,1
1065,133,34,0,1,0,33,2,2,1,34,0
1066,125,68,1,2,1,29,1,2,1,68,1
1067,125,124,2,4,1,44,3,7,2,124,2
1068,46,36,0,1,0,23,1,1,0,36,0
1069,136,70,1,1,0,63,3,1,0,70,1
1070,133,32,0,1,0,32,2,2,1,24,0
1071,0,33,0,1,0,33,2,1,0,33,0
1072,129,39,0,1,0,29,1,4,1,39,0
1073,6,61,1,1,0,40,2,0,0,61,1
1074,39,54,1,1,0,47,3,0,0,54,1
1075,122,174,3,1,0,46,3,0,0,174,3
1076,64,40,0,1,0,40,2,2,1,33,0
1077,122,89,1,2,1,36,2,1,0,89,1
1078,164,83,1,1,0,11,0,12,2,83,1
1079,7,38,0,0,0,38,2,0,0,20,0
1080,133,37,0,1,0,37,2,1,0,24,0
1081,133,34,0,1,0,28,1,4,1,34,0
1082,122,417,5,1,0,49,3,1,0,323,5
1083,87,38,0,1,0,32,2,1,0,38,0
1084,164,53,1,1,0,45,3,1,0,53,1
1085,64,48,0,1,0,48,3,1,0,33,0
1086,79,64,1,1,0,44,3,0,0,64,1
1087,164,31,0,1,0,31,1,1,0,26,0
1088,133,32,0,0,0,32,2,1,0,26,0
1089,125,174,3,9,1,38,2,23,2,174,3
1090,129,35,0,1,0,33,2,2,1,35,0
1091,164,93,1,2,1,6,0,17,2,93,1
1092,71,25,0,1,0,7,0,1,0,25,0
1093,37,29,0,0,0,29,1,1,0,17,0
1094,164,56,1,1,0,20,0,7,2,56,1
1095,64,38,0,1,0,38,2,0,0,14,0
1096,165,31,0,1,0,18,0,0,0,31,0
1097,122,500,5,1,0,55,3,1,0,500,5
1098,13,69,1,1,0,15,0,0,0,69,1
1099,168,36,0,1,0,5,0,3,1,36,0
1100,164,45,0,1,0,45,3,1,0,25,0
1101,164,47,0,1,0,30,1,8,2,47,0
1102,0,61,1,1,0,27,1,2,1,61,1
1103,155,46,0,1,0,26,1,4,1,46,0
1104,123,43,0,1,0,31,1,0,0,43,0
1105,19,26,0,0,0,16,0,0,0,26,0
1106,72,59,1,1,0,13,0,6,2,59,1
1107,164,44,0,1,0,21,0,8,2,44,0
1108,164,72,1,2,1,16,0,10,2,72,1
1109,165,32,0,1,0,17,0,0,0,32,0
1110,37,46,0,1,0,23,1,4,1,46,0
1111,133,35,0,1,0,35,2,1,0,29,0
1112,170,46,0,1,0,32,2,0,0,46,0
1113,66,64,1,2,1,9,0,7,2,64,1
1114,164,125,2,4,1,4,0,36,2,125,2
1115,71,24,0,0,0,13,0,0,0,24,0
1116,37,50,0,1,0,22,1,5,2,50,0
1117,37,50,0,1,0,19,0,5,2,50,0
1118,122,452,5,1,0,72,3,1,0,333,5
1119,18,48,0,2,1,21,0,0,0,48,0
1120,125,62,1,1,0,47,3,0,0,62,1
1121,19,30,0,0,0,16,0,0,0,30,0
1122,120,67,1,4,1,20,0,1,0,67,1
1123,71,42,0,1,0,14,0,2,1,42,0
1124,164,54,1,1,0,19,0,6,2,54,1
1125,0,52,1,1,0,28,1,1,0,52,1
1126,122,209,4,1,0,44,3,0,0,209,4
1127,122,500,5,0,0,35,2,0,0,426,5
1128,122,152,3,1,0,41,3,0,0,152,3
1129,122,153,3,0,0,38,2,0,0,153,3
1130,64,51,1,1,0,51,3,1,0,44,0
1131,122,108,2,2,1,47,3,1,0,108,2
1132,46,64,1,1,0,23,1,2,1,64,1
1133,122,142,2,1,0,38,2,0,0,142,2
1134,12,356,5,2,1,100,3,1,0,354,5
1135,164,78,1,2,1,43,3,6,2,78,1
1136,125,39,0,1,0,39,2,0,0,18,0
1137,164,73,1,2,1,40,2,10,2,73,1
1138,133,34,0,1,0,34,2,2,1,28,0
1140,133,34,0,1,0,25,1,5,2,34,0
1141,164,57,1,1,0,45,3,4,1,57,1
1142,164,39,0,1,0,20,0,4,1,39,0
1143,68,47,0,0,0,27,1,3,1,47,0
1144,45,60,1,1,0,29,1,1,0,60,1
1145,19,64,1,3,1,14,0,1,0,64,1
1146,19,33,0,0,0,15,0,0,0,33,0
1147,123,32,0,1,0,32,2,0,0,9,0
1148,37,39,0,1,0,37,2,0,0,39,0
1149,37,32,0,0,0,32,2,1,0,18,0
1150,123,51,1,0,0,31,1,0,0,51,1
1151,65,112,2,1,0,47,3,0,0,112,2
1152,108,55,1,1,0,55,3,0,0,42,0
1153,105,37,0,0,0,26,1,0,0,37,0
1154,105,43,0,1,0,33,2,0,0,43,0
1155,122,291,4,1,0,41,3,0,0,291,4
1156,164,52,1,1,0,48,3,3,1,52,1
1157,108,61,1,2,1,37,2,4,1,61,1
1158,122,192,3,1,0,33,2,0,0,192,3
